client_name,client_version_from,client_version_to,release_order,num_commits,insertions,deletions,lines,files,self_driven_sdr
hubot,2.1.0,2.1.1,24,1,11,8,19,4,TRUE
hubot,2.1.1,2.1.2,25,4,21,12,33,7,TRUE
hubot,2.1.2,2.1.3,26,31,485,141,626,63,FALSE
hubot,2.1.3,2.1.4,27,26,137,91,228,33,FALSE
hubot,2.1.4,2.2.0,28,30,101,88,189,39,FALSE
hubot,2.2.0,2.2.1,29,16,82,74,156,34,FALSE
hubot,2.2.1,2.3.0,30,33,959,798,1757,93,FALSE
hubot,2.3.0,2.3.2,31,10,177,21,198,15,FALSE
hubot,2.3.2,2.3.3,32,28,222,93,315,30,FALSE
hubot,2.3.3,2.3.4,33,4,14,5,19,5,FALSE
hubot,2.3.4,2.3.5,34,14,37,21,58,17,FALSE
hubot,2.3.5,2.4.0,35,3,19,11,30,6,TRUE
hubot,2.4.0,2.4.1,36,2,2,2,4,2,TRUE
hubot,2.4.1,2.4.2,37,53,719,791,1510,86,FALSE
hubot,2.4.2,2.4.4,38,10,26,29,55,13,FALSE
hubot,2.4.4,2.4.5,39,1,14,0,14,1,TRUE
hubot,2.4.5,2.4.6,40,16,180,104,284,37,FALSE
hubot,2.4.6,2.4.7,41,19,241,55,296,28,FALSE
hubot,2.4.7,2.4.8,42,35,1595,1370,2965,87,FALSE
hubot,2.4.8,2.5.0,43,77,1190,700,1890,101,FALSE
hubot,2.5.0,2.5.1,44,45,351,149,500,57,FALSE
hubot,2.5.1,2.5.2,45,10,31,14,45,14,FALSE
hubot,2.5.2,2.5.3,46,9,63,24,87,14,FALSE
hubot,2.5.3,2.5.4,47,6,89,15,104,8,FALSE
hubot,2.5.4,2.5.5,48,6,18,7,25,7,FALSE
hubot,2.5.5,2.6.0,49,39,1084,307,1391,64,FALSE
hubot,2.6.0,2.6.1,50,23,1199,433,1632,47,FALSE
hubot,2.6.1,2.6.2,51,18,124,29,153,24,FALSE
hubot,2.6.2,2.6.3,52,32,324,72,396,41,FALSE
hubot,2.6.3,2.6.4,53,24,171,54,225,24,FALSE
hubot,2.6.4,2.6.5,54,10,17,11,28,11,FALSE
hubot,2.6.5,2.7.0,55,13,211,69,280,16,FALSE
hubot,2.7.0,2.7.1,56,4,14,6,20,6,TRUE
hubot,2.7.1,2.7.2,57,34,107,44,151,44,FALSE
hubot,2.7.2,2.7.3,58,12,56,10,66,13,FALSE
hubot,2.7.3,2.7.4,59,12,34,10,44,12,FALSE
hubot,2.7.4,2.7.5,60,4,16,6,22,6,TRUE
hubot,2.7.5,2.8.0,61,26,287,100,387,38,FALSE
hubot,2.8.0,2.8.1,62,15,38,255,293,20,FALSE
hubot,2.8.1,2.8.2-beta1,63,26,126,985,1111,49,FALSE
hubot,2.8.2-beta1,2.8.2,64,1,1,3,4,2,TRUE
hubot,2.8.2,2.8.3-beta,65,8,228,174,402,35,FALSE
hubot,2.8.3-beta,2.8.3,66,5,28,7,35,8,TRUE
hubot,2.8.3,2.9.0,67,7,74,903,977,39,FALSE
hubot,2.9.0,2.9.3,68,34,378,173,551,44,FALSE
hubot,2.9.3,2.10.0,69,60,515,274,789,74,FALSE
hubot,2.10.0,2.11.0,70,24,791,1238,2029,84,FALSE
hubot,2.11.0,2.11.1,71,38,706,463,1169,56,FALSE
hubot,2.11.1,2.11.2,72,19,1504,632,2136,57,FALSE
hubot,2.11.2,2.11.3,73,41,607,263,870,96,FALSE
hubot,2.11.3,2.11.4,74,5,15,3,18,7,TRUE
hubot,2.11.4,2.12.0,75,46,1492,681,2173,81,FALSE
hubot,2.12.0,2.13.0,76,57,3894,1173,5067,127,FALSE
hubot,2.13.0,2.13.1,77,12,263,44,307,26,FALSE
hubot,2.13.1,2.13.2,78,14,269,225,494,20,FALSE
hubot,2.13.2,2.14.0-beta1,79,1,14,0,14,1,TRUE
hubot,2.14.0-beta1,2.14.0,80,47,1752,372,2124,81,FALSE
hubot,2.14.0,2.15.0,81,21,1549,197,1746,57,FALSE
hubot,2.15.0,2.16.0,82,21,3159,595,3754,83,FALSE
hubot,2.16.0,2.17.0,83,68,3992,775,4767,150,FALSE
hubot,2.17.0,2.18.0,84,42,2690,384,3074,79,FALSE
hubot,2.18.0,2.19.0,85,27,353,88,441,45,FALSE
imagemin,0.1.0,0.1.1,1,1,75,82,157,8,TRUE
imagemin,0.1.1,0.1.2,2,1,75,82,157,8,FALSE
imagemin,0.1.2,0.1.3,3,1,75,82,157,8,FALSE
imagemin,0.1.3,0.2.4,4,119,3124,1788,4912,228,FALSE
imagemin,0.4.5,0.4.6,6,2,30,18,48,4,FALSE
imagemin,0.4.6,0.4.7,7,9,247,14,261,11,FALSE
imagemin,0.4.7,0.4.8,8,2,1,5,6,2,FALSE
imagemin,0.4.8,0.4.9,9,3,28,18,46,5,TRUE
imagemin,0.4.9,1.0.0,10,3,11,15,26,5,FALSE
imagemin,1.0.0,1.0.1,11,6,125,103,228,9,FALSE
imagemin,1.0.1,1.0.2,12,4,49,17,66,5,TRUE
imagemin,1.0.2,1.0.3,13,6,454,344,798,16,FALSE
imagemin,1.0.3,1.0.4,14,7,16,16,32,9,FALSE
imagemin,1.0.4,1.0.5,15,4,13,10,23,4,FALSE
imagemin,1.0.5,2.0.0,16,5,131,270,401,14,FALSE
imagemin,2.0.0,2.0.1,17,12,104,66,170,13,FALSE
imagemin,2.0.1,2.1.0,18,7,60,81,141,8,FALSE
imagemin,2.1.0,2.1.1,19,3,10,7,17,4,TRUE
imagemin,2.1.1,2.1.2,20,1,75,82,157,8,TRUE
imagemin,2.1.2,2.2.0,21,6,38,19,57,8,FALSE
imagemin,2.2.0,2.2.1,22,2,10,1,11,2,FALSE
imagemin,2.2.1,3.0.0,23,6,23,22,45,6,FALSE
imagemin,3.0.0,3.1.0,24,4,37,3,40,6,FALSE
imagemin,3.1.0,3.2.0,25,23,224,317,541,46,FALSE
imagemin,3.2.0,3.2.1,26,13,51,193,244,20,FALSE
imagemin,3.2.1,3.2.2,27,1,3,3,6,2,FALSE
imagemin,3.2.2,4.0.0,28,2,2,2,4,2,FALSE
imagemin,4.0.0,5.0.0,29,9,231,756,987,26,FALSE
imagemin,5.0.0,5.0.1,30,2,36,1,37,3,FALSE
imagemin,5.0.1,5.0.2,31,2,4,20,24,2,TRUE
imagemin,5.0.2,5.1.0,32,3,14,13,27,6,FALSE
imagemin,5.1.0,5.1.1,33,2,4,2,6,2,FALSE
imagemin,5.1.1,5.1.2,34,2,2,2,4,2,FALSE
imagemin,5.1.2,5.1.3,35,2,23,2,25,4,FALSE
imagemin,5.1.3,5.2.0,36,3,20,6,26,5,FALSE
imagemin,5.2.0,5.2.1,37,2,3,3,6,2,FALSE
imagemin,5.2.1,5.2.2,38,4,6,5,11,4,FALSE
imagemin,5.2.2,5.3.0,39,5,43,40,83,10,FALSE
imagemin,5.3.0,5.3.1,40,2,22,7,29,4,TRUE
indent-string,0.1.0,0.1.1,1,3,3,3,6,3,TRUE
indent-string,0.1.1,0.1.2,2,3,6,2,8,3,TRUE
indent-string,0.1.2,0.1.3,3,3,4,4,8,4,TRUE
indent-string,0.1.3,1.0.0,4,2,6,1,7,2,FALSE
indent-string,1.0.0,1.1.0,5,3,28,23,51,6,FALSE
indent-string,1.1.0,1.2.0,6,4,10,6,16,6,FALSE
indent-string,1.2.0,1.2.1,7,3,5,2,7,3,FALSE
indent-string,1.2.1,1.2.2,8,4,20,5,25,6,FALSE
indent-string,1.2.2,2.0.0,9,2,15,92,107,7,FALSE
indent-string,2.0.0,2.1.0,10,2,2,2,4,2,FALSE
indent-string,2.1.0,3.0.0,11,4,79,68,147,14,FALSE
indent-string,3.0.0,3.1.0,12,2,3,12,15,4,FALSE
inversify,0.0.1,0.0.2,1,1,1720,1821,3541,82,TRUE
inversify,0.0.2,0.0.4,2,1,2,3,5,2,TRUE
inversify,0.0.4,0.0.5,3,1,2,11,13,2,TRUE
inversify,0.0.5,0.0.6,4,1,2,2,4,2,TRUE
inversify,0.0.6,0.0.7,5,2,162,89,251,9,TRUE
inversify,0.0.7,1.0.0,6,25,1100,284,1384,49,TRUE
inversify,1.0.0,1.0.1,7,20,1006,444,1450,61,FALSE
inversify,1.0.1,1.0.2,8,2,35,41,76,6,TRUE
inversify,1.0.2,1.0.3,9,1,34,9,43,3,TRUE
inversify,1.0.3,1.2.0,10,27,1057,363,1420,62,FALSE
inversify,1.2.0,1.2.1,11,133,1894,3618,5512,192,FALSE
inversify,1.2.1,1.2.2,12,5,311,183,494,19,TRUE
inversify,1.2.2,1.3.0,13,8,1267,2237,3504,79,FALSE
inversify,1.3.0,1.3.1,14,1,1,1,2,1,TRUE
inversify,1.3.1,2.0.0-alpha.0,15,9,6261,1769,8030,178,FALSE
inversify,2.0.0-alpha.0,2.0.0-alpha.1,16,7,1319,684,2003,92,FALSE
inversify,2.0.0-alpha.1,2.0.0-alpha.2,17,9,1640,258,1898,86,FALSE
inversify,2.0.0-alpha.2,2.0.0-alpha.3,18,16,15151,2205,17356,142,FALSE
inversify,2.0.0-alpha.3,2.0.0-alpha.4,19,42,2095,5585,7680,136,FALSE
inversify,2.0.0-alpha.4,2.0.0-alpha.5,20,6,183,152,335,37,TRUE
inversify,2.0.0-alpha.5,2.0.0-alpha.6,21,2,15,6,21,5,TRUE
inversify,2.0.0-alpha.6,2.0.0-alpha.8,22,34,6686,2210,8896,343,FALSE
inversify,2.0.0-alpha.8,2.0.0-beta.1,23,25,2850,653,3503,101,FALSE
inversify,2.0.0-beta.1,2.0.0-beta.2,24,21,1046,55,1101,48,FALSE
inversify,2.0.0-beta.2,2.0.0-beta.3,25,3,928,138,1066,33,FALSE
inversify,2.0.0-beta.3,2.0.0-beta.4,26,14,301,87,388,38,FALSE
inversify,2.0.0-beta.4,2.0.0-beta.5,27,6,41,1915,1956,13,FALSE
inversify,2.0.0-beta.5,2.0.0-beta.6,28,5,196,12,208,13,FALSE
inversify,2.0.0-beta.6,2.0.0-beta.7,29,15,758,324,1082,31,FALSE
inversify,2.0.0-beta.7,2.0.0-beta.8,30,6,7,13,20,6,TRUE
inversify,2.0.0-beta.8,2.0.0-beta.9,31,17,4891,4321,9212,206,FALSE
inversify,2.0.0-beta.9,2.0.0-beta.10,32,1,5,4,9,3,TRUE
inversify,2.0.0-beta.10,2.0.0-rc.1,33,13,71,29,100,21,FALSE
inversify,2.0.0-rc.1,2.0.0-rc.5,34,56,1655,1176,2831,92,FALSE
inversify,2.0.0-rc.5,2.0.0-rc.9,35,18,248,108,356,35,FALSE
inversify,2.0.0-rc.9,2.0.0-rc.10,36,6,140,629,769,15,FALSE
inversify,2.0.0-rc.10,2.0.0-rc.11,37,8,186,23,209,13,FALSE
inversify,2.0.0-rc.11,2.0.0-rc.12,38,3,723,90,813,21,FALSE
inversify,2.0.0-rc.12,2.0.0-rc.13,39,6,44,24,68,16,FALSE
inversify,2.0.0-rc.13,2.0.0-rc.14,40,25,491,410,901,63,FALSE
inversify,2.0.0-rc.14,2.0.0,41,5,10,7,17,6,FALSE
inversify,2.0.0,2.0.1,42,12,65,61,126,14,FALSE
inversify,2.0.1,3.0.0-beta.1,43,8,3023,2828,5851,128,FALSE
inversify,3.0.0-beta.1,3.0.0-beta.2,44,7,430,452,882,103,FALSE
inversify,3.0.0-beta.2,3.0.0-beta.3,45,6,1318,588,1906,81,FALSE
inversify,3.0.0-beta.3,3.0.0-rc.1,46,2,253,10,263,15,FALSE
inversify,3.0.0-rc.1,3.0.0-rc.2,47,2,33,3,36,4,FALSE
inversify,3.0.0-rc.2,3.0.0-rc.4,48,5,104,30,134,17,FALSE
inversify,3.0.0-rc.4,3.0.0,49,5,63,19,82,11,FALSE
inversify,3.0.0,3.1.0,50,8,229,86,315,25,FALSE
inversify,3.1.0,3.2.0,51,7,688,176,864,28,FALSE
inversify,3.2.0,3.3.0,52,2,81,5,86,8,FALSE
inversify,3.3.0,4.0.0,53,6,306,109,415,24,FALSE
inversify,4.0.0,4.1.0,54,1,107,2,109,3,FALSE
inversify,4.1.0,4.1.1,55,7,216,16,232,11,FALSE
is-plain-object,0.1.0,1.0.0,1,3,444,119,563,19,FALSE
is-plain-object,1.0.0,2.0.0,2,11,493,181,674,33,FALSE
is-plain-object,2.0.0,2.0.1,3,1,1,1,2,1,FALSE
is-plain-object,2.0.1,2.0.2,4,6,366,224,590,23,FALSE
is-plain-object,2.0.2,2.0.3,5,2,2,1,3,2,FALSE
is_js,0.1.1,0.1.2,1,3,7,5,12,4,TRUE
is_js,0.1.2,0.1.3,2,1,5,5,10,3,TRUE
is_js,0.1.3,0.2.0,3,9,227,87,314,15,TRUE
is_js,0.2.0,0.2.1,4,6,27,9,36,8,FALSE
is_js,0.2.1,0.2.2,5,6,54,40,94,8,TRUE
is_js,0.2.2,0.2.3,6,3,6,6,12,5,TRUE
is_js,0.2.3,0.3.0,7,8,141,15,156,11,FALSE
is_js,0.3.0,0.3.1,8,6,13,29,42,8,FALSE
is_js,0.3.1,0.4.0,9,9,227,16,243,12,TRUE
is_js,0.4.0,0.5.0,10,23,400,28,428,35,FALSE
is_js,0.5.0,0.5.1,11,4,19,7,26,10,TRUE
is_js,0.5.1,0.5.2,12,4,9,7,16,6,TRUE
is_js,0.5.2,0.6.0,13,13,165,15,180,19,FALSE
is_js,0.6.0,0.7.0,14,8,43,14,57,10,FALSE
is_js,0.7.0,0.7.1,15,7,31,14,45,11,FALSE
is_js,0.7.1,0.7.3,16,19,70,33412,33482,38,FALSE
is_js,0.7.3,0.7.4,17,16,75,19,94,18,FALSE
is_js,0.7.4,0.7.5,18,7,45,25,70,11,FALSE
is_js,0.7.5,0.7.6,19,2,14,8,22,6,FALSE
is_js,0.7.6,0.8.0,20,3,45,5,50,8,FALSE
is_js,0.8.0,0.9.0,21,89,3449,5406,8855,116,FALSE
jsdoc,0.0.0,3.2.0-dev,1,674,122435,57062,179497,3259,FALSE
jsdoc,3.2.0-dev,3.2.0,2,27,2095,1119,3214,95,FALSE
jsdoc,3.2.0,3.2.1,3,44,1549,439,1988,122,FALSE
jsdoc,3.2.1,3.2.2,4,27,7192,3804,10996,210,FALSE
jsdoc,3.2.2,3.3.0-alpha1,5,3,173,2054,2227,23,TRUE
jsdoc,3.3.0-alpha1,3.3.0-alpha10,6,344,143900,135147,279047,1213,FALSE
jsdoc,3.3.0-alpha10,3.3.0-alpha11,7,37,18941,1352,20293,232,FALSE
jsdoc,3.3.0-alpha11,3.3.0-alpha12,8,34,2397,1450,3847,91,FALSE
jsdoc,3.3.0-alpha12,3.3.0-alpha13,9,2,3,7,10,2,FALSE
jsdoc,3.3.0-alpha2,3.3.0-alpha3,11,60,66698,121733,188431,237,FALSE
jsdoc,3.3.0-alpha3,3.3.0-alpha4,12,21,525,288,813,42,FALSE
jsdoc,3.3.0-alpha4,3.3.0-alpha5,13,47,2061,1322,3383,245,FALSE
jsdoc,3.3.0-alpha5,3.3.0-alpha7,14,68,6475,2946,9421,220,FALSE
jsdoc,3.3.0-alpha7,3.3.0-alpha8,15,4,2982,141,3123,34,FALSE
jsdoc,3.3.0-alpha8,3.3.0-alpha9,16,21,325,751,1076,42,FALSE
jsdoc,3.3.0-alpha9,3.3.0-beta1,17,222,32930,7139,40069,728,FALSE
jsdoc,3.3.0-beta1,3.3.0-beta2,18,54,8769,6323,15092,197,FALSE
jsdoc,3.3.0-beta2,3.3.0-beta3,19,10,6045,351,6396,77,FALSE
jsdoc,3.3.0-beta3,3.3.0,20,17,799,158,957,57,FALSE
jsdoc,3.3.0,3.3.1,21,8,2584,2852,5436,21,FALSE
jsdoc,3.3.1,3.3.2,22,6,357,229,586,22,FALSE
jsdoc,3.3.2,3.3.3,23,24,2627,1402,4029,102,FALSE
jsdoc,3.3.3,3.4.0,24,14,406,76923,77329,378,FALSE
jsdoc,3.4.0,3.4.1,25,49,823,377,1200,135,FALSE
jsdoc,3.4.1,3.4.2,26,7,60,75,135,15,FALSE
jsdoc,3.4.2,3.4.3,27,2,8,203,211,2,FALSE
jsdom,0.0.1,0.1.2,1,1,154,122,276,3,TRUE
jsdom,0.1.2,0.1.4,2,1,154,122,276,3,TRUE
jsdom,0.1.4,0.1.5,3,1,154,122,276,3,TRUE
jsdom,0.1.5,0.1.6,4,1,154,122,276,3,TRUE
jsdom,0.1.6,0.1.7,5,1,154,122,276,3,TRUE
jsdom,0.1.7,0.1.8,6,1,154,122,276,3,TRUE
jsdom,0.1.8,0.1.9,7,1,154,122,276,3,TRUE
jsdom,0.1.9,0.1.10,8,1,154,122,276,3,TRUE
jsdom,0.1.10,0.1.11,9,1,154,122,276,3,TRUE
jsdom,0.1.11,0.1.12,10,1,154,122,276,3,TRUE
jsdom,0.1.12,0.1.13,11,1,154,122,276,3,TRUE
jsdom,0.1.13,0.1.15,12,1,154,122,276,3,TRUE
jsdom,0.1.15,0.1.16,13,1,154,122,276,3,TRUE
jsdom,0.1.16,0.1.17,14,1,154,122,276,3,TRUE
jsdom,0.1.17,0.1.18,15,1,154,122,276,3,TRUE
jsdom,0.1.18,0.1.19,16,1,154,122,276,3,TRUE
jsdom,0.1.19,0.1.20,17,1,154,122,276,3,TRUE
jsdom,0.1.20,0.1.21,18,1,154,122,276,3,TRUE
jsdom,0.1.21,0.1.22,19,1,154,122,276,3,TRUE
jsdom,0.1.22,0.1.23,20,1,154,122,276,3,TRUE
jsdom,0.1.23,0.2.0,21,1,154,122,276,3,TRUE
jsdom,0.2.0,0.2.1,22,1,154,122,276,3,TRUE
jsdom,0.2.1,0.2.2,23,1,154,122,276,3,TRUE
jsdom,0.2.2,0.2.3,24,1,154,122,276,3,TRUE
jsdom,0.2.3,0.2.4,25,1,154,122,276,3,TRUE
jsdom,0.2.4,0.2.5,26,1,154,122,276,3,TRUE
jsdom,0.2.5,0.2.6,27,1,154,122,276,3,TRUE
jsdom,0.2.6,0.2.7,28,1,154,122,276,3,TRUE
jsdom,0.2.7,0.2.8,29,1,154,122,276,3,TRUE
jsdom,0.2.8,0.2.9,30,1,154,122,276,3,TRUE
jsdom,0.2.9,0.2.10,31,1,154,122,276,3,TRUE
jsdom,0.2.10,0.2.11,32,43,2034,1277,3311,70,FALSE
jsdom,0.2.11,0.2.12,33,2,10,2,12,3,TRUE
jsdom,0.2.12,0.2.13,34,3,5,3,8,4,FALSE
jsdom,0.2.13,0.2.14,35,24,296,110,406,39,FALSE
jsdom,0.2.14,0.2.15,36,20,246,33,279,33,FALSE
jsdom,0.2.15,0.2.16,37,42,1875,1480,3355,62,FALSE
jsdom,0.2.16,0.2.17,38,3,28,29,57,9,TRUE
jsdom,0.2.17,0.2.18,39,4,36,13,49,9,TRUE
jsdom,0.2.18,0.2.19,40,11,270,97,367,27,FALSE
jsdom,0.2.19,0.3.0,41,21,13830,12254,26084,47,FALSE
jsdom,0.3.0,0.3.1,42,3,53,11,64,6,TRUE
jsdom,0.3.1,0.3.2,43,9,153,21,174,16,FALSE
jsdom,0.3.2,0.3.3,44,8,134,25,159,14,FALSE
jsdom,0.3.3,0.3.4,45,2,37,17,54,3,FALSE
jsdom,0.3.4,0.4.0,46,4,134,95,229,15,FALSE
jsdom,0.4.0,0.4.1,47,2,39,1,40,5,FALSE
jsdom,0.4.1,0.4.2,48,8,2017,1425,3442,13,FALSE
jsdom,0.4.2,0.5.0,49,3,55,29,84,5,TRUE
jsdom,0.5.0,0.5.1,50,6,347,9,356,13,FALSE
jsdom,0.5.1,0.5.2,51,4,103,33,136,9,FALSE
jsdom,0.5.2,0.5.3,52,3,20,9,29,9,FALSE
jsdom,0.5.3,0.5.4,53,11,107,203,310,20,FALSE
jsdom,0.5.4,0.5.5,54,8,67,13,80,10,FALSE
jsdom,0.5.5,0.5.6,55,9,141,43,184,11,FALSE
jsdom,0.5.6,0.5.7,56,4,74,25,99,7,FALSE
jsdom,0.5.7,0.6.0,57,13,133,55,188,23,TRUE
jsdom,0.6.0,0.6.1,58,4,38,23,61,7,FALSE
jsdom,0.6.1,0.6.2,59,9,198,65,263,16,FALSE
jsdom,0.6.2,0.6.3,60,2,40,25,65,5,FALSE
jsdom,0.6.3,0.6.4,61,3,54,22,76,6,FALSE
jsdom,0.6.4,0.6.5,62,2,25,10,35,5,TRUE
jsdom,0.6.5,0.7.0,63,9,666,346,1012,20,FALSE
jsdom,0.7.0,0.8.0,64,10,529,487,1016,26,FALSE
jsdom,0.8.0,0.8.1,65,7,47,21,68,10,TRUE
jsdom,0.8.1,0.8.2,66,10,465,188,653,17,FALSE
jsdom,0.8.2,0.8.3,67,2,6,2,8,3,FALSE
jsdom,0.8.3,0.8.4,68,4,34,21,55,6,FALSE
jsdom,0.8.4,0.8.5,69,2,6,1,7,3,FALSE
jsdom,0.8.5,0.8.6,70,3,20,5,25,4,FALSE
jsdom,0.8.6,0.8.7,71,2,40,3,43,6,FALSE
jsdom,0.8.7,0.8.8,72,2,13,8,21,4,FALSE
jsdom,0.8.8,0.8.9,73,3,24,7,31,7,FALSE
jsdom,0.8.9,0.8.10,74,4,60,14,74,8,FALSE
jsdom,0.8.10,0.8.11,75,16,565,190,755,37,FALSE
jsdom,0.8.11,0.9.0,76,11,937,251,1188,26,FALSE
jsdom,0.9.0,0.10.0,77,4,62,16,78,9,FALSE
jsdom,0.10.0,0.10.1,78,4,15,5,20,6,FALSE
jsdom,0.10.1,0.10.2,79,5,10426,79,10505,21,FALSE
jsdom,0.10.2,0.10.3,80,3,45,26,71,8,FALSE
jsdom,0.10.3,0.10.4,81,3,104,7,111,8,FALSE
jsdom,0.10.4,0.10.5,82,4,41,24,65,8,FALSE
jsdom,0.10.5,0.10.6,83,7,210,53,263,17,FALSE
jsdom,0.10.6,0.11.0,84,12,904,166,1070,30,FALSE
jsdom,0.11.0,0.11.1,85,8,307,104,411,12,FALSE
jsdom,0.11.1,1.0.0-pre.1,86,71,2481,3234,5715,143,FALSE
jsdom,1.0.0-pre.1,1.0.0-pre.3,87,6,70,4,74,8,FALSE
jsdom,1.0.0-pre.3,1.0.0-pre.4,88,5,175,64,239,12,FALSE
jsdom,1.0.0-pre.4,1.0.0-pre.5,89,2,6,2,8,3,FALSE
jsdom,1.0.0-pre.5,1.0.0-pre.6,90,4,44,4,48,7,FALSE
jsdom,1.0.0-pre.6,1.0.0-pre.7,91,9,385,121,506,23,FALSE
jsdom,1.0.0-pre.7,1.0.0,92,19,288,289,577,34,FALSE
jsdom,1.0.0,1.0.1,93,3,93,45,138,8,FALSE
jsdom,1.0.1,1.0.2,94,7,26,15,41,8,FALSE
jsdom,1.0.2,1.0.3,95,6,65,23,88,9,TRUE
jsdom,1.0.3,1.1.0,96,14,176,25,201,23,FALSE
jsdom,1.1.0,1.2.0,97,7,353,272,625,18,FALSE
jsdom,1.2.0,1.2.1,98,4,41,74,115,12,FALSE
jsdom,1.2.1,1.2.2,99,5,82,5,87,11,FALSE
jsdom,1.2.2,1.2.3,100,2,30,52,82,5,FALSE
jsdom,1.2.3,1.3.0,101,4,35,44,79,6,TRUE
jsdom,1.3.0,1.3.1,102,2,18,2,20,4,TRUE
jsdom,1.3.1,1.3.2,103,2,6,2,8,3,FALSE
jsdom,1.3.2,1.4.0,104,15,1031,476,1507,42,FALSE
jsdom,1.4.0,1.4.1,105,2,18,3,21,3,FALSE
jsdom,1.4.1,1.5.0,106,8,120,69,189,18,FALSE
jsdom,1.5.0,2.0.0,107,27,1386,29266,30652,112,FALSE
jsdom,2.0.0,3.0.0,108,9,3529,17407,20936,105,FALSE
jsdom,3.0.0,3.0.1,109,6,47,6,53,10,FALSE
jsdom,3.0.1,3.0.2,110,2,32,2,34,4,TRUE
jsdom,3.0.2,3.0.3,111,3,9,6,15,6,FALSE
jsdom,3.0.3,3.1.0,112,4,185,19,204,9,TRUE
jsdom,3.1.0,3.1.1,113,7,153,414,567,19,FALSE
jsdom,3.1.1,3.1.2,114,12,327,238,565,31,FALSE
jsdom,3.1.2,4.0.0,115,8,524,461,985,34,FALSE
jsdom,4.0.0,4.0.1,116,7,117,24,141,12,FALSE
jsdom,4.0.1,4.0.2,117,11,592,427,1019,30,FALSE
jsdom,4.0.2,4.0.3,118,10,194,128,322,19,FALSE
jsdom,4.0.3,4.0.4,119,3,22,2,24,4,FALSE
jsdom,4.0.4,4.0.5,120,5,333,99,432,12,FALSE
jsdom,4.0.5,4.1.0,121,2,95,9,104,4,FALSE
jsdom,4.1.0,4.2.0,122,3,63,57,120,5,FALSE
jsdom,4.2.0,4.3.0,123,3,88,33,121,8,FALSE
jsdom,4.3.0,4.4.0,124,2,51,54,105,5,FALSE
jsdom,4.4.0,4.5.0,125,7,359,254,613,40,FALSE
jsdom,4.5.0,4.5.1,126,3,186,42,228,6,TRUE
jsdom,4.5.1,4.5.2,127,8,862,401,1263,37,FALSE
jsdom,5.0.0,5.0.1,129,4,230,195,425,17,TRUE
jsdom,5.0.1,5.1.0,130,8,1160,88,1248,20,FALSE
jsdom,5.1.0,5.2.0,131,16,543,84,627,41,FALSE
jsdom,5.2.0,5.3.0,132,2,78,14,92,6,TRUE
jsdom,5.3.0,5.4.0,133,23,3179,1693,4872,75,FALSE
jsdom,5.4.0,5.4.1,134,2,22,22,44,6,TRUE
jsdom,5.4.1,5.4.2,135,3,10,33,43,6,FALSE
jsdom,5.4.2,5.4.3,136,4,184,140,324,8,FALSE
jsdom,5.4.3,5.5.0,137,21,1476,475,1951,79,FALSE
jsdom,5.5.0,5.6.0,138,2,15,10,25,4,FALSE
jsdom,5.6.0,5.6.1,139,5,28,8,36,8,FALSE
jsdom,5.6.1,6.0.0,140,46,2813,2105,4918,189,FALSE
jsdom,6.0.0,6.0.1,141,3,88,5,93,8,FALSE
jsdom,6.0.1,6.1.0,142,2,144,1,145,3,FALSE
jsdom,6.1.0,6.2.0,143,16,801,82,883,36,FALSE
jsdom,6.2.0,6.3.0,144,13,762,207,969,46,FALSE
jsdom,6.3.0,6.4.0,145,10,567,308,875,49,FALSE
jsdom,6.4.0,6.5.0,146,2,35,1,36,5,TRUE
jsdom,6.5.0,6.5.1,147,3,40,30,70,7,FALSE
jsdom,6.5.1,7.0.0,148,24,6118,3587,9705,241,FALSE
jsdom,7.0.0,7.0.1,149,2,221,22,243,8,TRUE
jsdom,7.0.1,7.0.2,150,7,12,12,24,9,FALSE
jsdom,7.0.2,7.1.0,151,19,1513,3945,5458,98,FALSE
jsdom,7.1.0,7.1.1,152,5,61,20,81,11,FALSE
jsdom,7.1.1,7.2.0,153,15,1409,525,1934,39,FALSE
jsdom,7.2.0,7.2.1,154,2,17,2,19,4,FALSE
jsdom,7.2.1,7.2.2,155,3,23,6,29,8,FALSE
jsdom,7.2.2,8.0.0-0,156,14,6919,12343,19262,243,FALSE
jsdom,8.0.0-0,8.0.0,157,29,2563,2281,4844,180,FALSE
jsdom,8.0.0,8.0.1,158,2,42,2,44,4,TRUE
jsdom,8.0.1,8.0.2,159,5,88,23,111,12,FALSE
jsdom,8.0.2,8.0.3,160,4,69,15,84,9,FALSE
jsdom,8.0.3,8.0.4,161,26,3705,3296,7001,83,TRUE
jsdom,8.0.4,8.1.0,162,18,448,202,650,39,FALSE
jsdom,8.1.0,8.2.0,163,12,1772,931,2703,64,FALSE
jsdom,8.2.0,8.3.0,164,8,892,608,1500,35,FALSE
jsdom,8.3.0,8.3.1,165,4,48,9,57,7,FALSE
jsdom,8.3.1,8.4.0,166,4,331,22,353,16,FALSE
jsdom,8.4.0,8.4.1,167,2,37,2,39,5,FALSE
jsdom,8.4.1,8.5.0,168,11,8454,8243,16697,118,FALSE
jsdom,8.5.0,9.0.0,169,7,234,378,612,45,FALSE
jsdom,9.0.0,9.1.0,170,10,449,259,708,49,FALSE
jsdom,9.1.0,9.2.0,171,4,224,16,240,17,FALSE
